transaction_id,date,month,quarter,year,type,sub_type,product,plan,customer_id,sales_rep,region,department,amount,currency,payment_terms,payment_status,churn_risk,discount_pct,contract_length_months,notes
REV-003626,2023-06-27,2023-06,Q2 2023,2023,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00534,REP-030,LATAM,Sales,12907.07,USD,Monthly,Paid,High,9.4,24,TraxCore (ERP) Enterprise — Subscription
REV-003627,2022-10-24,2022-10,Q4 2022,2022,Revenue,Subscription,TraxAnalytics,Professional,CUST-00712,REP-002,Europe,Sales,8288.94,USD,Monthly,Paid,Low,10.6,6,TraxAnalytics Professional — Subscription
REV-003628,2024-12-24,2024-12,Q4 2024,2024,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00554,REP-022,Middle East,Sales,5009.63,USD,Net 30,Paid,Medium,19.3,6,TraxAnalytics Professional — Professional Services
REV-003629,2025-01-09,2025-01,Q1 2025,2025,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00436,REP-037,APAC,Sales,28995.08,USD,Upfront Annual,Paid,Medium,11.8,6,TraxAnalytics Enterprise — Subscription
REV-003630,2022-09-22,2022-09,Q3 2022,2022,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00308,REP-033,LATAM,Sales,1018.09,USD,Net 30,Paid,Medium,13.4,6,TraxCore (ERP) Starter — Subscription
REV-003631,2022-08-04,2022-08,Q3 2022,2022,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00566,REP-002,North America,Sales,58183.72,USD,Upfront Annual,Paid,Low,1.7,1,TraxCore (ERP) Enterprise — Subscription
REV-003632,2021-09-08,2021-09,Q3 2021,2021,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00302,REP-029,North America,Sales,79448.3,USD,Net 60,Paid,Low,15.1,6,TraxAnalytics Enterprise — Subscription
REV-003633,2023-03-13,2023-03,Q1 2023,2023,Revenue,Subscription,TraxAnalytics,Professional,CUST-00413,REP-012,Europe,Sales,10346.51,USD,Monthly,Paid,Low,4.4,6,TraxAnalytics Professional — Subscription
REV-003634,2025-01-25,2025-01,Q1 2025,2025,Revenue,Subscription,TraxCRM,Enterprise,CUST-00426,REP-049,Europe,Sales,53563.01,USD,Upfront Annual,Paid,Medium,8.2,36,TraxCRM Enterprise — Subscription
REV-003635,2020-07-20,2020-07,Q3 2020,2020,Revenue,Subscription,TraxCRM,Starter,CUST-00077,REP-045,LATAM,Sales,2106.06,USD,Upfront Annual,Paid,High,8.3,6,TraxCRM Starter — Subscription
REV-003636,2022-10-07,2022-10,Q4 2022,2022,Revenue,One-time License,TraxCRM,Professional,CUST-00427,REP-050,North America,Sales,11155.74,USD,Upfront Annual,Paid,Low,9.1,24,TraxCRM Professional — One-time License
REV-003637,2025-11-18,2025-11,Q4 2025,2025,Revenue,Professional Services,TraxCRM,Professional,CUST-00284,REP-022,Middle East,Sales,5103.42,USD,Net 30,Paid,Medium,16.1,6,TraxCRM Professional — Professional Services
REV-003638,2024-12-06,2024-12,Q4 2024,2024,Revenue,Training,TraxCRM,Starter,CUST-00926,REP-011,Europe,Sales,2468.88,USD,Monthly,Paid,Low,5.3,1,TraxCRM Starter — Training
REV-003639,2022-01-17,2022-01,Q1 2022,2022,Revenue,Subscription,TraxCRM,Enterprise,CUST-00656,REP-004,Europe,Sales,20196.88,USD,Monthly,Pending,Low,6.7,36,TraxCRM Enterprise — Subscription
REV-003640,2020-10-20,2020-10,Q4 2020,2020,Revenue,Professional Services,TraxCRM,Professional,CUST-00986,REP-015,LATAM,Sales,9486.92,USD,Net 60,Paid,Low,0.1,36,TraxCRM Professional — Professional Services
REV-003641,2020-05-06,2020-05,Q2 2020,2020,Revenue,Subscription,TraxCRM,Starter,CUST-00641,REP-011,LATAM,Sales,2144.08,USD,Net 30,Paid,Low,6.4,1,TraxCRM Starter — Subscription
REV-003642,2020-03-03,2020-03,Q1 2020,2020,Revenue,One-time License,TraxAnalytics,Professional,CUST-00630,REP-038,LATAM,Sales,11261.48,USD,Net 30,Pending,Medium,14.9,6,TraxAnalytics Professional — One-time License
REV-003643,2022-04-26,2022-04,Q2 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00312,REP-003,Europe,Sales,2287.74,USD,Upfront Annual,Paid,Low,18.0,1,TraxAnalytics Starter — Subscription
REV-003644,2024-07-10,2024-07,Q3 2024,2024,Revenue,Subscription,TraxCRM,Professional,CUST-00487,REP-020,Middle East,Sales,6402.24,USD,Net 60,Paid,High,13.7,24,TraxCRM Professional — Subscription
REV-003645,2020-01-14,2020-01,Q1 2020,2020,Revenue,Training,TraxCRM,Starter,CUST-00346,REP-021,LATAM,Sales,1262.4,USD,Upfront Annual,Paid,Low,0.1,1,TraxCRM Starter — Training
REV-003646,2024-11-02,2024-11,Q4 2024,2024,Revenue,Subscription,TraxCRM,Enterprise,CUST-00998,REP-044,North America,Sales,56879.41,USD,Net 60,Overdue,Low,8.1,6,TraxCRM Enterprise — Subscription
REV-003647,2023-04-16,2023-04,Q2 2023,2023,Revenue,Subscription,TraxCRM,Professional,CUST-00475,REP-045,Middle East,Sales,3822.63,USD,Net 30,Paid,Low,13.8,24,TraxCRM Professional — Subscription
REV-003648,2025-01-23,2025-01,Q1 2025,2025,Revenue,One-time License,TraxCRM,Professional,CUST-00371,REP-017,LATAM,Sales,10067.79,USD,Monthly,Paid,Low,20.0,24,TraxCRM Professional — One-time License
REV-003649,2020-03-28,2020-03,Q1 2020,2020,Revenue,Training,TraxCRM,Starter,CUST-00560,REP-011,APAC,Sales,2137.6,USD,Monthly,Paid,Low,1.0,1,TraxCRM Starter — Training
REV-003650,2025-10-05,2025-10,Q4 2025,2025,Revenue,Subscription,TraxCRM,Professional,CUST-00038,REP-019,North America,Sales,5602.13,USD,Net 30,Paid,High,18.8,36,TraxCRM Professional — Subscription
REV-003651,2024-12-27,2024-12,Q4 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00761,REP-025,North America,Sales,2797.21,USD,Net 60,Pending,Low,17.3,6,TraxCRM Starter — Subscription
REV-003652,2022-05-03,2022-05,Q2 2022,2022,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00302,REP-014,North America,Sales,9178.57,USD,Net 30,Pending,Low,17.0,12,TraxCore (ERP) Professional — Professional Services
REV-003653,2023-09-15,2023-09,Q3 2023,2023,Revenue,Professional Services,TraxCRM,Professional,CUST-00942,REP-003,LATAM,Sales,4669.85,USD,Monthly,Paid,Medium,15.1,24,TraxCRM Professional — Professional Services
REV-003654,2021-06-21,2021-06,Q2 2021,2021,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00964,REP-027,APAC,Sales,1782.84,USD,Net 60,Paid,Low,13.6,1,TraxCore (ERP) Starter — Professional Services
REV-003655,2020-08-03,2020-08,Q3 2020,2020,Revenue,Subscription,TraxCRM,Starter,CUST-00467,REP-031,LATAM,Sales,2992.89,USD,Upfront Annual,Pending,Medium,12.9,6,TraxCRM Starter — Subscription
REV-003656,2021-06-27,2021-06,Q2 2021,2021,Revenue,Subscription,TraxCRM,Enterprise,CUST-00224,REP-030,North America,Sales,52076.03,USD,Monthly,Paid,Medium,11.7,1,TraxCRM Enterprise — Subscription
REV-003657,2021-06-25,2021-06,Q2 2021,2021,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00271,REP-043,North America,Sales,74735.55,USD,Upfront Annual,Pending,Low,18.5,36,TraxCore (ERP) Enterprise — Subscription
REV-003658,2021-07-20,2021-07,Q3 2021,2021,Revenue,Subscription,TraxCRM,Enterprise,CUST-00586,REP-018,North America,Sales,28017.19,USD,Monthly,Paid,Low,10.9,24,TraxCRM Enterprise — Subscription
REV-003659,2025-09-04,2025-09,Q3 2025,2025,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00893,REP-001,Middle East,Sales,64088.69,USD,Monthly,Paid,High,19.7,12,TraxAnalytics Enterprise — Subscription
REV-003660,2021-05-15,2021-05,Q2 2021,2021,Revenue,Subscription,TraxAnalytics,Professional,CUST-00040,REP-048,Middle East,Sales,5567.72,USD,Net 30,Paid,Medium,5.2,12,TraxAnalytics Professional — Subscription
REV-003661,2022-02-01,2022-02,Q1 2022,2022,Revenue,Subscription,TraxCRM,Starter,CUST-00308,REP-018,APAC,Sales,2397.95,USD,Monthly,Paid,Low,12.0,12,TraxCRM Starter — Subscription
REV-003662,2025-02-27,2025-02,Q1 2025,2025,Revenue,Subscription,TraxAnalytics,Starter,CUST-00927,REP-004,LATAM,Sales,1498.73,USD,Net 30,Pending,Low,2.5,12,TraxAnalytics Starter — Subscription
REV-003663,2024-04-12,2024-04,Q2 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00573,REP-002,Europe,Sales,1491.12,USD,Net 30,Paid,Low,13.0,12,TraxCore (ERP) Starter — Subscription
REV-003664,2025-12-31,2025-12,Q4 2025,2025,Revenue,Subscription,TraxCRM,Professional,CUST-00737,REP-031,APAC,Sales,3264.63,USD,Net 60,Paid,Medium,4.3,36,TraxCRM Professional — Subscription
REV-003665,2021-12-11,2021-12,Q4 2021,2021,Revenue,Renewal,TraxCRM,Starter,CUST-00858,REP-040,LATAM,Sales,2321.55,USD,Upfront Annual,Paid,Medium,16.3,1,TraxCRM Starter — Renewal
REV-003666,2025-05-16,2025-05,Q2 2025,2025,Revenue,Subscription,TraxCRM,Starter,CUST-00417,REP-027,LATAM,Sales,2416.61,USD,Monthly,Paid,High,15.9,36,TraxCRM Starter — Subscription
REV-003667,2024-05-25,2024-05,Q2 2024,2024,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00011,REP-013,Europe,Sales,9698.0,USD,Monthly,Paid,Medium,12.3,24,TraxCore (ERP) Professional — Subscription
REV-003668,2023-05-26,2023-05,Q2 2023,2023,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00376,REP-018,Middle East,Sales,7378.6,USD,Net 30,Paid,Low,5.9,6,TraxCore (ERP) Professional — Subscription
REV-003669,2022-11-17,2022-11,Q4 2022,2022,Revenue,Subscription,TraxAnalytics,Professional,CUST-00136,REP-007,LATAM,Sales,6422.62,USD,Net 30,Pending,Medium,17.0,6,TraxAnalytics Professional — Subscription
REV-003670,2025-12-15,2025-12,Q4 2025,2025,Revenue,Subscription,TraxAnalytics,Starter,CUST-00520,REP-011,Middle East,Sales,820.13,USD,Net 30,Pending,Low,16.5,12,TraxAnalytics Starter — Subscription
REV-003671,2022-10-05,2022-10,Q4 2022,2022,Revenue,Subscription,TraxCRM,Starter,CUST-00364,REP-026,Middle East,Sales,1737.9,USD,Monthly,Paid,Low,1.6,6,TraxCRM Starter — Subscription
REV-003672,2022-06-13,2022-06,Q2 2022,2022,Revenue,Training,TraxCore (ERP),Starter,CUST-00137,REP-020,North America,Sales,2889.11,USD,Net 30,Pending,Low,6.5,12,TraxCore (ERP) Starter — Training
REV-003673,2021-08-18,2021-08,Q3 2021,2021,Revenue,Subscription,TraxCRM,Professional,CUST-00866,REP-006,Europe,Sales,7323.37,USD,Net 60,Pending,Low,16.6,24,TraxCRM Professional — Subscription
REV-003674,2023-06-26,2023-06,Q2 2023,2023,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00263,REP-021,LATAM,Sales,1666.22,USD,Monthly,Paid,Medium,14.3,6,TraxCore (ERP) Starter — Professional Services
REV-003675,2024-01-30,2024-01,Q1 2024,2024,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00015,REP-014,North America,Sales,7811.71,USD,Net 30,Paid,High,19.8,6,TraxCore (ERP) Professional — Subscription
REV-003676,2022-01-09,2022-01,Q1 2022,2022,Revenue,One-time License,TraxAnalytics,Professional,CUST-00218,REP-017,LATAM,Sales,6325.09,USD,Upfront Annual,Paid,Medium,2.5,1,TraxAnalytics Professional — One-time License
REV-003677,2022-06-21,2022-06,Q2 2022,2022,Revenue,Renewal,TraxAnalytics,Starter,CUST-00466,REP-044,Europe,Sales,1758.31,USD,Upfront Annual,Paid,Low,12.0,36,TraxAnalytics Starter — Renewal
REV-003678,2021-12-09,2021-12,Q4 2021,2021,Revenue,Training,TraxAnalytics,Enterprise,CUST-00118,REP-020,Europe,Sales,68260.12,USD,Net 60,Paid,Medium,5.2,6,TraxAnalytics Enterprise — Training
REV-003679,2023-11-05,2023-11,Q4 2023,2023,Revenue,One-time License,TraxAnalytics,Professional,CUST-00129,REP-035,LATAM,Sales,10254.93,USD,Net 30,Paid,High,1.7,6,TraxAnalytics Professional — One-time License
REV-003680,2025-09-06,2025-09,Q3 2025,2025,Revenue,Subscription,TraxCRM,Enterprise,CUST-00342,REP-005,Europe,Sales,62250.11,USD,Upfront Annual,Paid,Low,5.5,1,TraxCRM Enterprise — Subscription
REV-003681,2025-08-22,2025-08,Q3 2025,2025,Revenue,Subscription,TraxAnalytics,Starter,CUST-00898,REP-035,Europe,Sales,2273.73,USD,Net 30,Paid,Medium,6.3,12,TraxAnalytics Starter — Subscription
REV-003682,2024-09-06,2024-09,Q3 2024,2024,Revenue,Subscription,TraxAnalytics,Starter,CUST-00412,REP-040,North America,Sales,2256.12,USD,Monthly,Paid,Low,15.6,12,TraxAnalytics Starter — Subscription
REV-003683,2025-02-03,2025-02,Q1 2025,2025,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00245,REP-001,Europe,Sales,4069.5,USD,Upfront Annual,Paid,Low,15.3,12,TraxCore (ERP) Professional — Subscription
REV-003684,2023-01-16,2023-01,Q1 2023,2023,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00261,REP-044,North America,Sales,3550.63,USD,Net 60,Paid,Medium,4.2,36,TraxCore (ERP) Professional — Professional Services
REV-003685,2023-12-24,2023-12,Q4 2023,2023,Revenue,Professional Services,TraxCore (ERP),Enterprise,CUST-00249,REP-001,APAC,Sales,58548.74,USD,Net 30,Pending,Low,5.4,6,TraxCore (ERP) Enterprise — Professional Services
REV-003686,2022-02-01,2022-02,Q1 2022,2022,Revenue,Training,TraxAnalytics,Professional,CUST-00146,REP-002,APAC,Sales,9132.21,USD,Upfront Annual,Paid,High,14.5,24,TraxAnalytics Professional — Training
REV-003687,2021-08-27,2021-08,Q3 2021,2021,Revenue,Subscription,TraxAnalytics,Starter,CUST-00394,REP-023,LATAM,Sales,2002.0,USD,Net 60,Pending,Medium,11.9,36,TraxAnalytics Starter — Subscription
REV-003688,2023-03-30,2023-03,Q1 2023,2023,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00360,REP-006,Middle East,Sales,1910.09,USD,Upfront Annual,Paid,Low,10.6,6,TraxCore (ERP) Starter — Professional Services
REV-003689,2025-12-08,2025-12,Q4 2025,2025,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00494,REP-012,Middle East,Sales,5180.24,USD,Monthly,Paid,Low,17.1,36,TraxCore (ERP) Professional — Professional Services
REV-003690,2024-11-05,2024-11,Q4 2024,2024,Revenue,Professional Services,TraxCRM,Professional,CUST-00786,REP-044,Middle East,Sales,5631.69,USD,Net 30,Pending,Medium,6.8,24,TraxCRM Professional — Professional Services
REV-003691,2021-10-06,2021-10,Q4 2021,2021,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00656,REP-030,North America,Sales,2771.11,USD,Net 60,Paid,High,16.1,36,TraxAnalytics Starter — Professional Services
REV-003692,2025-01-05,2025-01,Q1 2025,2025,Revenue,One-time License,TraxCRM,Professional,CUST-00055,REP-038,Middle East,Sales,10836.16,USD,Net 60,Paid,Low,19.6,6,TraxCRM Professional — One-time License
REV-003693,2020-07-05,2020-07,Q3 2020,2020,Revenue,Training,TraxCRM,Professional,CUST-00934,REP-004,LATAM,Sales,11827.85,USD,Net 60,Paid,Low,16.5,36,TraxCRM Professional — Training
REV-003694,2022-10-26,2022-10,Q4 2022,2022,Revenue,Subscription,TraxCRM,Enterprise,CUST-00172,REP-003,Europe,Sales,32255.31,USD,Upfront Annual,Pending,Medium,0.3,24,TraxCRM Enterprise — Subscription
REV-003695,2022-08-22,2022-08,Q3 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00931,REP-035,Middle East,Sales,2447.8,USD,Net 30,Paid,Low,15.1,24,TraxAnalytics Starter — Subscription
REV-003696,2025-06-23,2025-06,Q2 2025,2025,Revenue,Renewal,TraxCore (ERP),Professional,CUST-00074,REP-048,LATAM,Sales,8565.47,USD,Upfront Annual,Pending,Medium,1.7,24,TraxCore (ERP) Professional — Renewal
REV-003697,2024-08-27,2024-08,Q3 2024,2024,Revenue,Subscription,TraxAnalytics,Professional,CUST-00030,REP-032,Middle East,Sales,4978.88,USD,Net 60,Paid,Low,2.7,1,TraxAnalytics Professional — Subscription
REV-003698,2022-10-12,2022-10,Q4 2022,2022,Revenue,Training,TraxCore (ERP),Enterprise,CUST-00781,REP-049,Europe,Sales,12777.67,USD,Net 30,Paid,Low,12.7,36,TraxCore (ERP) Enterprise — Training
REV-003699,2022-06-25,2022-06,Q2 2022,2022,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00583,REP-003,North America,Sales,2646.07,USD,Monthly,Paid,Medium,7.7,24,TraxCore (ERP) Starter — Subscription
REV-003700,2023-01-01,2023-01,Q1 2023,2023,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00025,REP-019,Europe,Sales,49822.92,USD,Net 60,Paid,Low,4.2,12,TraxCore (ERP) Enterprise — Subscription
REV-003701,2024-04-13,2024-04,Q2 2024,2024,Revenue,Subscription,TraxAnalytics,Starter,CUST-00119,REP-003,LATAM,Sales,906.14,USD,Monthly,Paid,Low,12.9,24,TraxAnalytics Starter — Subscription
REV-003702,2025-01-30,2025-01,Q1 2025,2025,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00075,REP-017,North America,Sales,7890.46,USD,Net 30,Paid,Low,12.2,36,TraxAnalytics Professional — Professional Services
REV-003703,2022-11-19,2022-11,Q4 2022,2022,Revenue,Renewal,TraxCRM,Professional,CUST-00546,REP-047,North America,Sales,9537.74,USD,Net 30,Paid,Medium,15.3,12,TraxCRM Professional — Renewal
REV-003704,2025-03-19,2025-03,Q1 2025,2025,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00339,REP-035,APAC,Sales,42908.91,USD,Upfront Annual,Paid,Low,4.5,6,TraxAnalytics Enterprise — Subscription
REV-003705,2024-06-20,2024-06,Q2 2024,2024,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00649,REP-038,APAC,Sales,9913.9,USD,Net 30,Pending,Low,11.7,36,TraxAnalytics Professional — Professional Services
REV-003706,2022-06-09,2022-06,Q2 2022,2022,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00290,REP-035,LATAM,Sales,33385.21,USD,Net 60,Paid,Low,5.8,6,TraxAnalytics Enterprise — Subscription
REV-003707,2022-03-03,2022-03,Q1 2022,2022,Revenue,Subscription,TraxCRM,Enterprise,CUST-00627,REP-035,Europe,Sales,13770.76,USD,Monthly,Pending,Low,3.1,24,TraxCRM Enterprise — Subscription
REV-003708,2023-12-02,2023-12,Q4 2023,2023,Revenue,Subscription,TraxCRM,Starter,CUST-00832,REP-046,Middle East,Sales,1755.17,USD,Upfront Annual,Pending,Low,8.5,36,TraxCRM Starter — Subscription
REV-003709,2021-07-25,2021-07,Q3 2021,2021,Revenue,Subscription,TraxCRM,Starter,CUST-00839,REP-010,Europe,Sales,915.94,USD,Upfront Annual,Paid,Low,16.0,6,TraxCRM Starter — Subscription
REV-003710,2024-05-09,2024-05,Q2 2024,2024,Revenue,One-time License,TraxCore (ERP),Professional,CUST-00558,REP-050,North America,Sales,10044.93,USD,Upfront Annual,Paid,High,16.3,1,TraxCore (ERP) Professional — One-time License
REV-003711,2025-10-12,2025-10,Q4 2025,2025,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00110,REP-011,APAC,Sales,7519.06,USD,Upfront Annual,Paid,Medium,1.2,12,TraxAnalytics Professional — Professional Services
REV-003712,2025-03-17,2025-03,Q1 2025,2025,Revenue,Subscription,TraxCRM,Starter,CUST-00456,REP-007,LATAM,Sales,1936.37,USD,Net 30,Paid,Medium,19.3,24,TraxCRM Starter — Subscription
REV-003713,2024-08-29,2024-08,Q3 2024,2024,Revenue,Training,TraxCRM,Enterprise,CUST-00132,REP-006,APAC,Sales,22352.4,USD,Monthly,Paid,Medium,9.0,1,TraxCRM Enterprise — Training
REV-003714,2020-02-21,2020-02,Q1 2020,2020,Revenue,Renewal,TraxCRM,Professional,CUST-00547,REP-027,Middle East,Sales,8803.01,USD,Upfront Annual,Paid,Medium,6.1,12,TraxCRM Professional — Renewal
REV-003715,2025-04-20,2025-04,Q2 2025,2025,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00319,REP-028,Middle East,Sales,2052.4,USD,Net 60,Paid,Low,3.7,6,TraxCore (ERP) Starter — Professional Services
REV-003716,2023-07-24,2023-07,Q3 2023,2023,Revenue,Subscription,TraxCRM,Professional,CUST-00597,REP-037,LATAM,Sales,9457.04,USD,Net 60,Paid,Low,1.8,24,TraxCRM Professional — Subscription
REV-003717,2020-05-19,2020-05,Q2 2020,2020,Revenue,Renewal,TraxCore (ERP),Professional,CUST-00667,REP-016,LATAM,Sales,9656.39,USD,Net 30,Paid,Medium,0.3,36,TraxCore (ERP) Professional — Renewal
REV-003718,2023-12-16,2023-12,Q4 2023,2023,Revenue,Subscription,TraxAnalytics,Professional,CUST-00451,REP-042,North America,Sales,6160.32,USD,Net 30,Paid,High,14.6,6,TraxAnalytics Professional — Subscription
REV-003719,2021-07-30,2021-07,Q3 2021,2021,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00933,REP-032,Europe,Sales,1540.94,USD,Monthly,Paid,Low,12.8,36,TraxCore (ERP) Starter — Subscription
REV-003720,2023-11-12,2023-11,Q4 2023,2023,Revenue,One-time License,TraxAnalytics,Professional,CUST-00236,REP-050,Middle East,Sales,9962.06,USD,Net 30,Paid,High,19.8,36,TraxAnalytics Professional — One-time License
REV-003721,2020-03-11,2020-03,Q1 2020,2020,Revenue,Professional Services,TraxCRM,Starter,CUST-00522,REP-006,APAC,Sales,2383.21,USD,Monthly,Paid,Medium,15.8,6,TraxCRM Starter — Professional Services
REV-003722,2020-04-19,2020-04,Q2 2020,2020,Revenue,Subscription,TraxAnalytics,Professional,CUST-00086,REP-041,Middle East,Sales,4939.19,USD,Net 60,Paid,Low,8.1,12,TraxAnalytics Professional — Subscription
REV-003723,2024-11-17,2024-11,Q4 2024,2024,Revenue,Renewal,TraxAnalytics,Starter,CUST-00535,REP-032,LATAM,Sales,2154.19,USD,Net 60,Paid,Low,18.0,12,TraxAnalytics Starter — Renewal
REV-003724,2021-01-20,2021-01,Q1 2021,2021,Revenue,Subscription,TraxAnalytics,Professional,CUST-00097,REP-035,LATAM,Sales,9706.71,USD,Net 60,Paid,Low,10.0,6,TraxAnalytics Professional — Subscription
REV-003725,2022-04-03,2022-04,Q2 2022,2022,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00310,REP-034,LATAM,Sales,853.2,USD,Net 60,Paid,Low,8.4,6,TraxCore (ERP) Starter — Subscription
REV-003726,2020-06-14,2020-06,Q2 2020,2020,Revenue,Subscription,TraxAnalytics,Starter,CUST-00809,REP-010,LATAM,Sales,1107.68,USD,Monthly,Pending,Low,17.2,6,TraxAnalytics Starter — Subscription
REV-003727,2023-10-14,2023-10,Q4 2023,2023,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00974,REP-036,LATAM,Sales,1665.37,USD,Monthly,Paid,Low,15.9,36,TraxAnalytics Starter — Professional Services
REV-003728,2024-12-16,2024-12,Q4 2024,2024,Revenue,Renewal,TraxAnalytics,Starter,CUST-00479,REP-028,APAC,Sales,2373.06,USD,Net 60,Paid,Medium,8.0,12,TraxAnalytics Starter — Renewal
